,cpu_usage,mem_usage_mb,app_rps_1m,ingress_rps_1m,rps_diff_1m,app_p99_latency,ingress_p99_latency,nginx_active_conn,nginx_writing_conn,latency_gap
2026-04-06 15:21:41,0.6061858769320254,61.11328125,57.090909090909086,56.833333333333336,0.2575757575757507,0.04950000000000001,0.09750000000000003,62.0,2.0,0.02681987577639753
2026-04-06 15:21:56,0.6073077880962422,61.34375,57.21818181818181,56.833333333333336,0.3848484848484759,0.04950000000000001,0.09750000000000003,62.0,2.0,0.02681987577639753
2026-04-06 15:22:11,0.6227910436963454,60.79296875,57.54545454545454,57.266666666666666,0.2787878787878739,0.0495,0.09345689655172412,62.0,2.0,0.014336206896551656
2026-04-06 15:22:26,0.628226245683274,60.74609375,57.61818181818182,57.266666666666666,0.35151515151515156,0.0495,0.09345689655172412,62.0,2.0,0.014336206896551656
2026-04-06 15:22:41,0.6297814840168436,60.9609375,57.018181818181816,56.733333333333334,0.2848484848484816,0.0495,0.17263636363636414,62.0,1.0,0.036569518716577556
2026-04-06 15:22:56,0.6259847155963306,61.20703125,57.127272727272725,56.733333333333334,0.3939393939393909,0.0495,0.17263636363636414,62.0,1.0,0.036569518716577556
2026-04-06 15:23:11,0.6195663380930434,60.99609375,56.4,56.199999999999996,0.20000000000000284,0.0495,0.09585714285714282,62.0,1.0,0.018021008403361252
2026-04-06 15:23:26,0.6159688718481946,61.765625,56.90909090909091,56.199999999999996,0.7090909090909108,0.0495,0.09585714285714282,62.0,1.0,0.018021008403361252
2026-04-06 15:23:41,0.6232237816764125,61.21875,58.163636363636364,57.0,1.163636363636364,0.04950000000000001,0.09816546762589927,66.0,7.0,0.02406115107913665
2026-04-06 15:23:56,0.6515190042027427,61.2265625,59.87272727272727,57.0,2.8727272727272677,0.0495,0.09816546762589927,66.0,7.0,0.02406115107913666
2026-04-06 15:24:11,0.6644665569143927,61.51953125,61.18181818181818,62.53333333333333,1.3515151515151516,0.0495,0.09827544910179635,67.0,1.0,0.026308383233532864
2026-04-06 15:24:26,0.6820056166627669,60.4453125,62.21818181818181,62.53333333333333,0.31515151515151985,0.0495,0.09827544910179635,67.0,1.0,0.026308383233532864
2026-04-06 15:24:41,0.6640686006677929,60.6015625,62.85454545454545,62.333333333333336,0.5212121212121161,0.0495,0.09982926829268293,67.0,2.0,0.03208536585365855
2026-04-06 15:24:56,0.6668381681945661,60.90625,62.781818181818174,62.333333333333336,0.4484848484848385,0.0495,0.09982926829268293,67.0,2.0,0.03208536585365855
2026-04-06 15:25:11,0.6519983172373437,60.78515625,62.87272727272727,62.3,0.5727272727272705,0.0495,0.1024473684210531,67.0,3.0,0.026483870967741907
2026-04-06 15:25:26,0.6527465330898687,61.0390625,62.36363636363636,62.3,0.0636363636363626,0.0495,0.1024473684210531,67.0,3.0,0.026483870967741907
2026-04-06 15:25:41,0.6502978272115896,61.26953125,62.0,61.46666666666667,0.5333333333333314,0.0495,0.09966972477064225,67.0,1.0,0.03325229357798164
2026-04-06 15:25:56,0.6634316566529879,61.8125,61.36363636363636,61.46666666666667,0.1030303030303088,0.0495,0.09966972477064225,67.0,1.0,0.03325229357798164
2026-04-06 15:26:11,0.6605825069155644,61.0390625,61.56363636363636,61.0,0.5636363636363626,0.0495,0.15850000000000009,67.0,1.0,0.038199999999999984
2026-04-06 15:26:26,0.5488910029088899,61.0390625,61.10909090909091,61.0,0.10909090909090935,0.0495,0.15850000000000009,67.0,1.0,0.038199999999999984
2026-04-06 15:26:41,0.6381523647438201,61.02734375,61.58181818181818,61.3,0.2818181818181813,0.0495,0.17926923076923068,72.0,1.0,0.038938864628820916
2026-04-06 15:26:56,0.673206971418373,61.25390625,63.16363636363636,61.3,1.8636363636363598,0.0495,0.17926923076923068,72.0,1.0,0.038938864628820916
2026-04-06 15:27:11,0.5831969784743783,61.06640625,64.89090909090909,65.36666666666666,0.4757575757575694,0.0495,0.17259210526315788,72.0,3.0,0.03942066420664203
2026-04-06 15:27:26,0.7192698389617954,61.07421875,65.96363636363637,65.36666666666666,0.5969696969697083,0.049499999999999995,0.17259210526315788,72.0,3.0,0.03942066420664204
2026-04-06 15:27:41,0.7239394654088058,61.02734375,66.7090909090909,65.2,1.5090909090909008,0.0495,0.19132000000000007,72.0,5.0,0.0434080118694362
2026-04-06 15:27:56,0.7309208610929262,61.0703125,66.30909090909091,65.2,1.1090909090909093,0.049499999999999995,0.19132000000000007,72.0,5.0,0.04340801186943621
2026-04-06 15:28:11,0.7403230113370183,61.0703125,66.38181818181818,66.26666666666667,0.1151515151515099,0.04950000000000001,0.21024000000000004,72.0,5.0,0.046836336336336305
2026-04-06 15:28:26,0.7310866631411961,61.0859375,67.25454545454545,66.26666666666667,0.9878787878787847,0.049499999999999995,0.21024000000000004,72.0,5.0,0.04683633633633632
2026-04-06 15:28:41,0.7323366308977906,61.06640625,66.83636363636363,67.26666666666667,0.43030303030303685,0.049499999999999995,0.17617073170731617,72.0,7.0,0.039991228070175404
2026-04-06 15:28:56,0.749786495689343,61.30078125,66.76363636363637,67.26666666666667,0.5030303030303003,0.0495,0.17617073170731617,72.0,7.0,0.0399912280701754
2026-04-06 15:29:11,0.7264621147482986,61.05078125,66.41818181818181,65.43333333333334,0.9848484848484702,0.0495,0.19547222222222171,72.0,3.0,0.043850903614457856
