,cpu_usage,mem_usage_mb,app_rps_1m,app_rps_irate,ingress_rps_1m,rps_diff_1m,app_p99_latency,ingress_p50_latency,ingress_p75_latency,ingress_p95_latency,ingress_p99_latency,nginx_active_conn,nginx_writing_conn,latency_gap
2026-04-07 08:51:19,0.11321580742424962,26.96484375,9.672730909157027,10.8,9.4,0.27273090915702625,0.09027173913043478,0.013199300699300696,0.03457991803278688,0.08476666666666663,0.1438333333333329,11.0,1.0,0.012845238095238118
2026-04-07 08:51:34,0.11316892211602149,27.33203125,9.49090909090909,8.4,9.133333333333333,0.35757575757575744,0.08934375000000012,0.01065721649484536,0.029235197368421062,0.07740384615384613,0.09907051282051278,11.0,2.0,0.030327731092437034
2026-04-07 08:51:49,0.10219021062590228,26.7734375,9.672727272727272,11.3999600079984,9.133333333333333,0.5393939393939391,0.08888,0.01065721649484536,0.029235197368421062,0.07740384615384613,0.09907051282051278,11.0,2.0,0.032952380952381045
2026-04-07 08:52:04,0.10433034280453077,27.7421875,9.618181818181817,8.8,9.433333333333334,0.1848484848484837,0.087788888888889,0.007884615384615384,0.02271658415841584,0.06388297872340422,0.09958510638297874,11.0,1.0,0.028495726495726653
2026-04-07 08:52:19,0.10039752037784733,29.34375,9.799999999999999,11.599960007998401,9.433333333333334,0.36666666666666536,0.0852027027027028,0.007884615384615384,0.02271658415841584,0.06388297872340422,0.09958510638297874,11.0,1.0,0.02528461538461553
2026-04-07 08:52:34,0.10752796825719818,29.2265625,9.799996363702478,8.8,9.300310010333678,0.49968635336879963,0.08437142857142843,0.007422680412371132,0.020990783410138245,0.048947368421052614,0.09339393939393943,11.0,1.0,0.03763026315789479
2026-04-07 08:52:49,0.10942605782198263,29.75,9.781821818247934,10.2000400080016,9.300310010333678,0.48151180791425574,0.0840147058823529,0.007422680412371132,0.020990783410138245,0.048947368421052614,0.09339393939393943,11.0,1.0,0.03327192982456159
2026-04-07 08:53:04,0.1186445584587679,29.75,9.509087272793387,9.199960007998401,9.333333333333334,0.17575393946005313,0.0840147058823529,0.007075471698113206,0.02076086956521739,0.04848290598290596,0.09153124999999981,11.0,1.0,0.03223511904761896
2026-04-07 08:53:19,0.10849409769633965,29.78125,9.618181818181817,8.199960007998401,9.333333333333334,0.28484848484848335,0.08245161290322597,0.007075471698113206,0.02076086956521739,0.04848290598290596,0.09153124999999981,11.0,1.0,0.03325416666666671
2026-04-07 08:53:34,0.1073260898224644,29.9765625,9.745454545454544,11.200000000000001,8.933035565481152,0.8124189799733923,0.08337878787878783,0.007242268041237114,0.021436567164179104,0.04711466165413534,0.08546000000000006,11.0,1.0,0.0369980053191489
2026-04-07 08:53:49,0.0720025500000002,29.9765625,9.690909090909091,8.4,8.933035565481148,0.757873525427943,0.08171666666666659,0.007242268041237114,0.021436567164179104,0.04711466165413534,0.08546000000000006,11.0,1.0,0.03600425531914883
2026-04-07 08:54:04,0.10436801267188535,30.234375,9.909090909090908,10.0,9.533333333333333,0.37575757575757507,0.08290624999999982,0.007070707070707071,0.021881578947368422,0.04857407407407407,0.0900937499999999,11.0,2.0,0.034481617647058926
2026-04-07 08:54:19,0.11048528351927112,29.71875,9.763640000066117,8.2,9.533333333333333,0.23030666673278333,0.08343939393939392,0.007070707070707071,0.021881578947368422,0.04857407407407407,0.0900937499999999,11.0,2.0,0.03557638888888873
2026-04-07 08:54:34,0.11109633090939265,29.5078125,9.618181818181817,10.200040008001599,9.333644454815161,0.28453736336665614,0.08120689655172408,0.007058823529411767,0.021662303664921466,0.04784926470588237,0.08867857142857152,11.0,1.0,0.029005565862708853
2026-04-07 08:54:49,0.11080058070955476,30.5,9.563632727338842,10.4,9.333644454815161,0.2299882725236806,0.08057142857142875,0.007058823529411767,0.021662303664921466,0.04784926470588237,0.08867857142857152,11.0,1.0,0.029141929499072246
2026-04-07 08:55:04,0.10846671319964538,29.87109375,9.654549090975207,10.200000000000001,9.033032232258925,0.6215168587162818,0.07896153846153849,0.007219387755102042,0.021213768115942035,0.047667322834645684,0.08729310344827589,11.0,1.0,0.02542032163742689
2026-04-07 08:55:19,0.11041895414189137,30.046875,9.818185454611571,10.6,9.033032232258924,0.7851532223526476,0.08023214285714293,0.007219387755102042,0.021213768115942035,0.047667322834645684,0.08729310344827589,11.0,1.0,0.02785921052631561
2026-04-07 08:55:34,0.1102629314290944,30.00390625,9.836360000066113,9.2,9.8,0.03636000006611262,0.07506818181818174,0.00713235294117647,0.02060763888888889,0.046149999999999976,0.08163043478260854,11.0,1.0,0.028565789473684343
2026-04-07 08:55:49,0.112514014466546,30.21484375,10.0,10.3999600079984,9.8,0.1999999999999993,0.07500000000000001,0.00713235294117647,0.02060763888888889,0.046149999999999976,0.08163043478260854,11.0,1.0,0.03056578947368415
2026-04-07 08:56:04,0.11591536236585286,30.19921875,9.909087272793387,9.999960007998402,9.466666666666667,0.44242060612672063,0.07486363636363652,0.007627551020408165,0.021617990654205617,0.047180656934306585,0.08559615384615389,11.0,1.0,0.02621907600596144
2026-04-07 08:56:19,0.11267403988966679,30.11328125,9.872730909157026,10.4000400080016,9.466666666666667,0.4060642424903591,0.07227499999999991,0.007627551020408165,0.021617990654205617,0.047180656934306585,0.08559615384615389,11.0,1.0,0.02093624772313258
2026-04-07 08:56:34,0.10786042840542862,30.5625,9.890912727338844,10.0000400080016,9.333333333333334,0.5575793940055096,0.07580434782608685,0.007241379310344827,0.021696891191709845,0.04680743243243242,0.08352173913043487,11.0,1.0,0.03460204081632667
2026-04-07 08:56:49,0.10232747933884305,30.6171875,9.890912727338844,9.0000400080016,9.333333333333334,0.5575793940055096,0.07340476190476211,0.007241379310344827,0.021696891191709845,0.04680743243243242,0.08352173913043487,11.0,1.0,0.02178954081632658
2026-04-07 08:57:04,0.1043921374490391,30.69140625,9.690912727338844,9.600040008001601,9.4,0.2909127273388439,0.0723249999999999,0.007008928571428572,0.021779891304347827,0.04661666666666665,0.0822380952380953,11.0,1.0,0.026687499999999954
2026-04-07 08:57:19,0.10634473324213393,30.87109375,9.745450909157023,10.0,9.4,0.34545090915702303,0.07388095238095238,0.007008928571428572,0.021779891304347827,0.04661666666666665,0.0822380952380953,11.0,1.0,0.03182386363636349
2026-04-07 08:57:34,0.1081023127258981,30.66796875,9.872730909157026,10.8,9.5,0.3727309091570259,0.07851923076923087,0.006811926605504589,0.020511083743842362,0.04527052238805968,0.07508823529411753,11.0,1.0,0.03301068376068363
2026-04-07 08:57:49,0.10665724710092758,30.86328125,9.872727272727273,8.8,9.5,0.372727272727273,0.07591304347826093,0.006811926605504589,0.020511083743842362,0.04527052238805968,0.07508823529411753,11.0,1.0,0.03301068376068363
2026-04-07 08:58:04,0.11034721798614464,30.45703125,11.836363636363636,20.7999600079984,9.766666666666666,2.0696969696969703,0.08449999999999996,0.005865384615384613,0.019974226804123706,0.04623015873015871,0.08499999999999978,15.0,1.0,0.041191126997476825
2026-04-07 08:58:19,0.15012306239845477,30.96484375,14.072730909157025,18.8000400080016,9.766666666666666,4.3060642424903595,0.08658,0.005865384615384613,0.019974226804123706,0.04623015873015871,0.08499999999999978,15.0,1.0,0.042186136071887044
2026-04-07 08:58:34,0.18773491486784888,31.01953125,16.272727272727273,18.6,17.9,1.6272727272727252,0.08787499999999994,0.00826171875,0.02377941176470589,0.06937499999999994,0.16197368421052613,21.0,3.0,0.002120155038759536
2026-04-07 08:58:49,0.22168439808368506,31.4765625,18.600003636429754,18.6,17.9,0.7000036364297557,0.08783870967741951,0.00826171875,0.02377941176470589,0.06937499999999994,0.16197368421052613,21.0,3.0,0.0019534883720928597
2026-04-07 08:59:04,0.2127343154918011,31.98828125,18.709090909090907,18.6000400080016,18.9,0.19090909090909136,0.08801449275362315,0.009155629139072845,0.024583333333333332,0.07043604651162785,0.1397105263157885,21.0,1.0,0.027347426470588083
2026-04-07 08:59:19,0.21595512560128288,31.02734375,19.254545454545454,19.2,18.9,0.3545454545454554,0.08821052631578938,0.009155629139072845,0.024583333333333332,0.07043604651162785,0.1397105263157885,21.0,1.0,0.02671974789915966
2026-04-07 08:59:34,0.21644846786034394,30.9296875,19.054545454545455,18.399960007998402,18.5,0.5545454545454547,0.08934999999999998,0.010240147783251228,0.026288006756756757,0.07181623931623923,0.10361764705882048,21.0,1.0,0.022629360465116308
2026-04-07 08:59:49,0.21374119590473423,30.71875,18.87272727272727,19.199960007998403,18.5,0.37272727272727124,0.0892631578947371,0.010240147783251228,0.026288006756756757,0.07181623931623923,0.10361764705882048,21.0,1.0,0.023276388888889027
2026-04-07 09:00:04,0.21341780280204872,31.91015625,19.254549090975207,19.4,18.766666666666666,0.4878824243085411,0.08831818181818182,0.009121621621621622,0.024469602977667503,0.06456422018348623,0.09548165137614689,21.0,1.0,0.02013736263736267
2026-04-07 09:00:19,0.2024758799638986,31.1796875,19.07272727272727,18.0,18.766666666666666,0.3060606060606048,0.0873546511627907,0.009121621621621622,0.024469602977667503,0.06456422018348623,0.09548165137614689,21.0,1.0,0.017555749128919787
2026-04-07 09:00:34,0.21212769577412974,31.84765625,19.236360000066114,18.1999600079984,18.8,0.436360000066113,0.08731395348837198,0.00840686274509804,0.02422,0.06257575757575759,0.09655555555555562,21.0,1.0,0.03752582496413208
2026-04-07 09:00:49,0.2123122842213307,32.19921875,19.490912727338845,21.4000400080016,18.8,0.6909127273388442,0.08797802197802189,0.00840686274509804,0.02422,0.06257575757575759,0.09655555555555562,21.0,1.0,0.037031617647058854
2026-04-07 09:01:04,0.22094235126849449,32.0546875,19.83636727279339,23.4000400080016,19.4,0.43636727279339027,0.0885618556701031,0.008094594594594596,0.02341165413533835,0.062123655913978434,0.09887634408602163,21.0,1.0,0.023168449197861263
2026-04-07 09:01:19,0.23907412479877002,32.421875,22.05454181824793,29.7999600079984,19.4,2.6545418182479317,0.08927064220183492,0.008094594594594596,0.02341165413533835,0.062123655913978434,0.09887634408602163,21.0,1.0,0.026050551470588365
2026-04-07 09:01:34,0.2667250205158917,32.4140625,24.490905454611568,29.4,24.7,0.20909454538843164,0.08910087719298247,0.010563304721030044,0.026899509803921567,0.0821938775510204,0.182607142857143,31.0,2.0,0.008110046265697307
2026-04-07 09:01:49,0.2883167821914154,32.6484375,26.89090909090909,29.400000000000002,24.7,2.1909090909090914,0.08996946564885495,0.010563304721030044,0.026899509803921567,0.0821938775510204,0.182607142857143,31.0,2.0,0.006921810971579678
